Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,uri,scrapped_day
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,25401,25401-0616,INDICADOR QUIMICO PARA ESTERILIZACION,"PARTIDA 7 INDICADOR BIOLOGICO AUTOCONTENIDO DE LECTURA RAPIDA (3 HORAS), TAPA CAFE, PARAEL CONTROL DE PROCESOS DE ESTERILIZACION POR VAPOR CON TECNOLOGIA POR SISTEMA DEGRAVEDAD, CONSISTE EN UNA TIRA IMPREGNADA CON UNA POBLACION ESTANDARIZADA DEESPORAS DE G. STEAROTHERMOPHILUS, Y UNA AMPOLLETA CON MEDIO DE CULTIVO SENSIBLEAL CAMBIO DE FLUORESCENCIA Y DE PH, CONTENIDOS EN UN VIAL DE PLASTICO CONETIQUETA MARCADA CON INDICADOR QUIMICO DE PROCESO PARA EL CONTROL DE LAEXPOSICION. NOTA: REQUIERE LECTOR AUTOMATICO DE INDICADORES BIOLOGICOS DELECTURA RAPIDA PARA ESTERILIZACION POR VAPOR CON TECNOLOGIA POR SISTEMA DEGRAVEDAD. 3M ATTESTTM AUTO READER 390. PRESENTACION: CAJA CON 50 PIEZAS. NUMERODE CATALOGO: 3M ATTEST 1292 . PARA SU USO EN EL EQUIPO: ESTERILIZADOR DE VAPORDIRECTO. CLAVE: 531.385.0835. MARCA: VARIAS. MODELO: VARIOS.",PIEZA,20,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,"PARTIDA 8 PAQUETE DE PRUEBA DE EFICIENCIA DE ELIMINACION DE AIRE DURANTE LA FASE DE VACIO(BOWIE-DICK) DE UN SOLO USO. DIMENSIONES 12,7 X 11,1 X 1,9 CM. PRESENTACION:CAJA CON 30 PIEZAS. NUMERO DE CATALOGO: 1233LF. PARA SU USO EN EL EQUIPO:ESTERILIZADOR DE VAPOR DIRECTO. CLAVE: 531.385.0835. MARCA: VARIAS. MODELO:VARIAS.",PIEZA,14,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
080.074.0110,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,25401,25401-5687,080.074.0110 SUSTANCIAS BIOLOGICAS ANTIGENOS SUEROS COADYUVANTE COMPLEMENTO DE FREUND. FRASCO CON 10 ML. RTC.,"PARTIDA 9 SOLUCION COADYUVANTE DEL EQUILIBRIO HIDROELECTROLITICO Y DEL PH EN PACIENTES BAJO SUSTITUCION RENAL CONTINUA. SOLUCION ESTERIL PARA UTILIZARCE EN PACIENTES PARA SUSTITUCION RENAL CONTINUA EN PACIENTES CON FALLA RENAL AGUDA Y EN OTROS CASOS CUANDO SE REQUIERE LA REMOCION DE LIQUIDDOS Y SOLUTOS , COMO EN CASO DE ENVENENAMIENTO AGUDO POR MEDICAMENTOS O DROGASS QUE SON DIALIZABLES LA SOLUCION ENTRA EN CONTACTO EN EL TORRENTE DEL PACIENTE BOLSA DOBLE QUE CONTIENE UNA SOLUCION ELECTROLITICA (A) Y OTRA AMORTIGUADORA (B) ANTESS DE LA MEZCLA CADA 100 ML CONTIENE CALCIO 4 MEQ/L, BICARBONATO 32 MEQ/L MG 1.5 MEQ/L, SODIO 113 MEQ/L GLUCOSA 110 MEQ/L LACTATO 3 MEQ/L PRESENTACION EMPAQUE 2 BOLSAS DE 5 L POR PAQUETE NUMERO DE CATALOGO 6054356 PARA SU USO DE EQUIPO MEDICO CLAVE 531.343.0235 EQUIPO DE HEMOFILTRACION PARA TERAPIA RENAL CONTINUA MARCA GAMBRO MODELO PRISMA SIN POTASIO",PIEZA,120,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
080.074.0110,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,25401,25401-5687,080.074.0110 SUSTANCIAS BIOLOGICAS ANTIGENOS SUEROS COADYUVANTE COMPLEMENTO DE FREUND. FRASCO CON 10 ML. RTC.,"PARTIDA 9 SOLUCION COADYUVANTE DEL EQUILIBRIO HIDROELECTROLITICO Y DEL PH EN PACIENTES BAJO SUSTITUCION RENAL CONTINUA. SOLUCION ESTERIL PARA UTILIZARCE EN PACIENTES PARA SUSTITUCION RENAL CONTINUA EN PACIENTES CON FALLA RENAL AGUDA Y EN OTROS CASOS CUANDO SE REQUIERE LA REMOCION DE LIQUIDDOS Y SOLUTOS , COMO EN CASO DE ENVENENAMIENTO AGUDO POR MEDICAMENTOS O DROGASS QUE SON DIALIZABLES LA SOLUCION ENTRA EN CONTACTO EN EL TORRENTE DEL PACIENTE BOLSA DOBLE QUE CONTIENE UNA SOLUCION ELECTROLITICA (A) Y OTRA AMORTIGUADORA (B) ANTESS DE LA MEZCLA CADA 100 ML CONTIENE CALCIO 3.5 MEQ/L, BICARBONATO 32 MEQ/L MG 1 MEQ/L, SODIO 140 MEQ/L PRESENTACION EMPAQUE 2 BOLSAS DE 5 L POR PAQUETE NUMERO DE CATALOGO 6054351 PARA SU USO DE EQUIPO MEDICO CLAVE 531.340.0235 EQUIPO DE HEMOFILTRACION PARA TERAPIA RENAL CONTINUA MARCA GAMBRO MODELO PRISMA CON POTASIO",PIEZA,120,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,"PARTIDA 9 SET PARA FILTRACION DESECHABLE, ESTERILIZADO POR OXIDO DE ETILENO, QUE CONSISTEDE, UN FILTRO PARA INTERCAMBIO DE PLASMA (PLASMA FILTRO) DE POLIPROPILENO DEFIBRAS HUECAS Y, SUS LINEAS MEDICAS (UNA LINEA PARA LA SOLUCION DE RE-INYECCION, UNA LINEA DE LA PRE-BOMBA Y UNA LINEA PARA ANTICOAGULANTE),ELABORADAS DE CLORURO DE POLIVINILO PLASTIFICADO (PVC). DEBE UTILIZARSESOLAMENTE EN PACIENTES ADULTOS [QB (FLUJO DE BOMBA DE SANGRE) DE 100 A 400ML/MIN]. PRESENTACION: CAJA CON 1 SET. NUMERO DE CATALOGO: TPE2000 107144. PARASU USO EN EL EQUIPO: EQUIPO PARA TERAPIA DE REEMPLAZO RENAL CONTINUO (CRRT).CLAVE: 531.340.0235. MARCA: GAMBRO. MODELO: PRISMAFLEX.",PIEZA,4,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,"PARTIDA 9 CIRCUITO EXTRACORPOREO DE PVC INTERCONECTADO. CONTIENE: 4 SEGMENTOS PARA BOMBA,UNA LINEA DE HEPARINA PARA CONECTAR JERINGAS, UNA LINEA PARA LIQUIDO DEHEMODIALISIS, UNA LINEA PARA FLUIDO DE REMPLAZO, UNA LINEA DE ACCESO ALPACIENTE, UNA LINEA DE COLECCION DE VOLUMEN EXTRAIDO. 4 TRANSDUCTORES DEPRESION, UN FILTRO DE MEMBRANA AN69 TAMANO ST150, UNA BOLSA PARA DRENAJE DELLIQUIDO DE CEBADO, UNA BOLSA PARA RECOLECCION DE VOLUMEN EXTRAIDO POST DILUCION,ESTERIL Y DESECHABLE. PRESENTACION: SET. NUMERO DE CATALOGO: 107640 (ST150).PARA SU USO EN EL EQUIPO: EQUIPO PARA TERAPIA DE REEMPLAZO RENAL CONTINUO(CRRT). CLAVE: 531.340.0235. MARCA: BAXTER. MODELO: PRISMAFLEX.",PIEZA,6,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,"PARTIDA 9 SET DESECHABLE, ESTERILIZADO POR OXIDO DE ETILENO, FORMADO POR UNHEMOFILTRO/DIALIZADOR DE FIBRA HUECA DE HEPARINA LIGADA Y SUS LINEAS, ESTEFILTRO ESTA CONECTADO A LA LINEA DE ENTRADA DE SANGRE (BANDA DE COLOR ROJO), AUNA LINEA DE RETORNO DE SANGRE (BANDA DE COLOR AZUL), A UNA LINEA DE ENTRADADEL DIALIZADOR (BANDA DE COLOR VERDE) Y A UNA LINEA DE SALIDA DE EFLUENTE(BANDA DE COLOR AMARILLO); TAMBIEN INCLUYE EL SET UNA LINEA DE LA PRE-BOMBA DESANGRE (BANDA DE COLOR BLANCO) Y UNA LINEA PARA ANTICUAGULANTE (JERINGA). ELSET CONSTA DE: UN HEMOFILTRO FIBROSO/DIALIZADOR HUECO INJERTADO CON HEPARINA,UN CIRCUITO DE TUBERIA, UN CARTUCHO Y UNA BOLSA EFLUENTE DE 5 LITROS.PRESENTACION: CAJA CON 1 SET Y CHAROLA DE PAPEL ALUMINIO. NUMERO DE CATALOGO:OXIRIS SET 112016. PARA SU USO EN EL EQUIPO: EQUIPO PARA TERAPIA DE REEMPLAZORENAL CONTINUO (CRRT). CLAVE: 531.340.0235. MARCA: GAMBRO. MODELO: PRISMAFLEX.",PIEZA,14,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
060.125.2505,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,25401,25401-4572,060.125.2505 BOLSAS. PARA USO GENERAL DE POLIETILENO. BIODEGRADABLE. CALIBRE ENTRE 150-200. PARA LA RECOLECCION Y DESECHOS DE RESIDUOS NO RPBI. MEDIDAS: 30 X 20 CM. ENVASE CON 100 PIEZAS.,"PARTIDA 10 BOLSA DE 1000 ML (1 LITRO). DE POLIETILENO, DESECHABLE, FLEXIBLE, TRANSLUCIDA,PARA ASPIRACION Y RECOLECCION DE SECRECIONES Y FLUIDOS CORPORALES, CON FONDOPLANO, PARA AJUSTE EN RECIPIENTE RIGIDO, CON SISTEMA ANTIREFLUJO POR MEDIO DECANALETAS VERTICALES ALREDEDOR DE LA BOLSA, CON TAPA DE POLIPROPILENOENSAMBLADA EN UNA SOLA PIEZA CON AGARRADERA DE EXTRACCION DE 5.8 CM DE ANCHOPOR 3 CM DE LARGO, CON CUATRO PUERTOS, CON SUS CORRESPONDIENTES TAPONESADEHERIDOS A LA TAPA, DEBIDAMENTE INDICADOS PARA SU FUNCION POR MEDIO DEDIBUJOS Y ESCRITO: 1.- PUERTO DE PACIENTE CON TAPA CON CONECTOR DE ANGULO RECTOTIPO MACHO CON ADAPTADOR REMOVIBLE PARA ADAPTARSE A TODO TIPO DETUBERIA,DIAMETRO INTERNO DE 7 MM. 2.- PUERTO PARA VACIO DE 10 MM DE DIAMETRO CONVALVULA DE SEGURIDAD INTEGRADA DE POLIPROPILENO O ESTIRENO QUE INCLUYA 2FILTROS BACTERIOLOGICOS HYDROSCOPICOS TRAMPA DE AEROSOLES DE MATERIALABSORBENTE CON CAPACIDAD PARA ATRAPAR MICROPARTICULAS DE HASTA 0.45 MICRAS, CONESPACIADOR Y VALVULA DE SEGURIDAD FLOTANTE CON EMPAQUE PLASTICO, QUE CIERRA ALLLENADO DE LA BOLSA. 3.- PUERTO PARA CONEXION DE BOLSAS EN SERIE TANDEM CONCONECTOR TIPO MACHO DE CONEXION A PRESION. 4.- PUERTO PARA TOMA DE MUESTRAS PORMEDIO DE FILTRO ADAPTABLE OPCIONAL O PARA VERTER EL POLVO GELATINIZANTE,INACTIVANTE. FECHA DE CADUCIDAD Y FECHA DE FABRICACION GRABADA EN LA TAPA DECADA BOLSA INDIVIDUAL. PRESENTACION: CAJA CON 50 BOLSAS EMPACADAS YETIQUETADAS. NUMERO DE CATALOGO: 7H 1004. PARA SU USO EN EL EQUIPO: CLAVE531.081.0832 SISTEMA PARA ASPIRACION DE SECRECIONES. MARCA: BEMIS. MODELO:QUICK FIT.",PIEZA,12,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
060.125.2505,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,25401,25401-4572,060.125.2505 BOLSAS. PARA USO GENERAL DE POLIETILENO. BIODEGRADABLE. CALIBRE ENTRE 150-200. PARA LA RECOLECCION Y DESECHOS DE RESIDUOS NO RPBI. MEDIDAS: 30 X 20 CM. ENVASE CON 100 PIEZAS.,"PARTIDA 10 BOLSA DE 3000 ML (3 LITROS). DE POLIETILENO, DESECHABLE, FLEXIBLE, TRANSLUCIDA,PARA ASPIRACION Y RECOLECCION DE SECRECIONES Y FLUIDOS CORPORALES, CON FONDOPLANO, PARA AJUSTE EN RECIPIENTE RIGIDO, CON SISTEMA ANTIREFLUJO POR MEDIO DECANALETAS VERTICALES ALREDEDOR DE LA BOLSA, CON TAPA DE POLIPROPILENOENSAMBLADA EN UNA SOLA PIEZA CON AGARRADERA DE EXTRACCION DE 5.8 CM DE ANCHOPOR 3 CM DE LARGO, CON CUATRO PUERTOS, CON SUS CORRESPONDIENTES TAPONESADEHERIDOS A LA TAPA, DEBIDAMENTE INDICADOS PARA SU FUNCION POR MEDIO DEDIBUJOS Y ESCRITO: 1.- PUERTO DE PACIENTE CON TAPA CON CONECTOR DE ANGULO RECTOTIPO MACHO CON ADAPTADOR REMOVIBLE PARA ADAPTARSE A TODO TIPO DETUBERIA,DIAMETRO INTERNO DE 7 MM. 2.- PUERTO PARA VACIO DE 10 MM DE DIAMETRO CONVALVULA DE SEGURIDAD INTEGRADA DE POLIPROPILENO O ESTIRENO QUE INCLUYA 2FILTROS BACTERIOLOGICOS HYDROSCOPICOS TRAMPA DE AEROSOLES DE MATERIALABSORBENTE CON CAPACIDAD PARA ATRAPAR MICROPARTICULAS DE HASTA 0.45 MICRAS, CONESPACIADOR Y VALVULA DE SEGURIDAD FLOTANTE CON EMPAQUE PLASTICO, QUE CIERRA ALLLENADO DE LA BOLSA. 3.- PUERTO PARA CONEXION DE BOLSAS EN SERIE TANDEM CONCONECTOR TIPO MACHO DE CONEXION A PRESION. 4.- PUERTO PARA TOMA DE MUESTRAS PORMEDIO DE FILTRO ADAPTABLE OPCIONAL O PARA VERTER EL POLVO GELATINIZANTE,INACTIVANTE. FECHA DE CADUCIDAD Y FECHA DE FABRICACION GRABADA EN LA TAPA DECADA BOLSA INDIVIDUAL. PRESENTACION: CAJA CON 50 BOLSAS EMPACADAS YETIQUETADAS. NUMERO DE CATALOGO: 7H 3004. PARA SU USO EN EL EQUIPO: CLAVE531.081.0832 SISTEMA PARA ASPIRACION DE SECRECIONES. MARCA: BEMIS. MODELO:QUICK FIT.",PIEZA,12,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,"PARTIDA 11 SET (PAQUETE DE CONSUMIBLES CONTENIDO EN 3 CAJAS) DE CONSUMIBLES PARA 100 CICLOS DE ESTERILIZACION CONTIENE: 20 CARTUCHOS STERRAD 100NX. 30 INDICADORES BIOLOGICOS. 1,000 TIRAS DE INDICADOR QUIMICO. 6 ROLLOS DE CINTA TESTIGO. 250 ENVOLTURAS DE POLIPROPILENO KC200. EMPAQUES DE TYVEK 4057B EN ROLLOS Y BOLSAS MEDIDAS: 1 DE 100 MM X 70 MTS. 1 DE 150 MM X 70 MTS, 1 ROLLO DE 200 MM X 70 MTS, 1 ROLLO DE 250 MM X 70 MTS. 500 BOLSAS DE 200 X 400 MM, 500 BOLSAS DE 150 X 320 MM. 1 ROLLO DE PAPEL TERMICO PARA IMPRESORA. 10 CAJAS COLECTORAS DE CASSETTES. PRESENTACION: PAQUETE CON 3 CAJAS. NUMERO DE CATALOGO: ASPKIT29. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.385.1031 ESTERILIZADOR DE BAJA TEMPERATURA A TRAVES DE PLASMA DE PEROXIDO DE HIDROGENO. MARCA: JOHNSON & JOHNSON / ASP. MODELO: STERRAD 100NX.",PIEZA,25,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,"PARTIDA 11 SET (PAQUETE DE CONSUMIBLES CONTENIDO EN 3 CAJAS) PARA 100 CICLOS DE ESTERILIZACION CONTIENE: 20 CASSETTES PARA STERRAD 100S. 30 INDICADORES BIOLOGICOS. 1,000 TIRAS DE INDICADOR QUIMICO. 6 ROLLOS DE CINTA TESTIGO. EMPAQUES DE TYVEK 4057B EN ROLLOS Y BOLSAS MEDIDAS: 1 ROLLO DE 100 MM X 70 MTS., 1 ROLLO DE 150 MM X 70 MTS., 1 ROLLO DE 200 MM X 70 MTS., 1 ROLLO DE 250 MM X 70 MTS., 1 ROLLO DE 350 MM X 70 MTS. 500 BOLSAS DE 200 X 400 MM. 500 BOLSAS DE 150 X 320 MM. 250 ENVOLTURAS DE POLIPROPILENO KC200 40 X 40 PULGADAS. 2 ROLLOS DE PAPEL PARA IMPRESORA, 3 CAJAS COLECTORAS, 3 PLATOS DEFLECTORES, 1 CARTUCHO DE CINTA DE IMPRESION. PRESENTACION: PAQUETE CON 3 CAJAS. NUMERO DE CATÁLOGO: ASPKIT16. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.385.1031 ESTERILIZADOR DE BAJA TEMPERATURA A TRAVES DE PLASMA DE PEROXIDO DE HIDROGENO. MARCA: JOHNSON & JOHNSON / ASP. MODELO: STERRAD 100S.",PIEZA,5,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
,E-2024-00090814,LA-50-GYR-050GYR027-T-20-2025,25401,25401-0041,APOSITO,"PARTIDA 12 UN KIT QUE CONTIENE: 1 APOSITO DE ESPUMA FABRICADO CON POLIURETANO RETICULADO(PU) GRADO MEDICO, HIDROFOBICO DE PORO ABIERTO, CON ORIFICIOS DE 400 A 600MICRAS, TODOS INTERCONECTADOS, DE COLOR NEGRO, OVALADO, DE 18 CM DE LARGO POR12.5 CM DE ANCHO Y 3.2 CM DE ESPESOR; 2 PELICULAS DE POLIURETANO ADHESIVOTRANSPARENTE DE 25.7CM +/- 2 MM POR 32 CM +/- 2 MM CON DOS ZONAS DE SEGURIDAD ALO LARGO PARA FACIL MANEJO DE COLOR AZUL DESPRENDIBLES EN LOS EXTREMOS MASCORTOS, CON PELICULA PLASTICA PROTECTORA MARCADA CON EL NUMERO 1 Y PELICULATRANSPARENTE ADHERIDA MARCADA CON EL NUMERO 2; CON UN TRAC PAD DE SILICON ENUNO DE SUS EXTREMOS AUTO ADHERIBLE DE FORMA CIRCULAR UNIDO A UN TUBO DE SUCCIONDE QUE CONTIENE 5 LUMENES, 1 LUMEN CENTRAL PARA RECOLECTAR EL EXUDADO DE LAHERIDA AL CANISTER Y 4 LUMENES PERIFERICOS QUE TRANSMITEN LA PRESION DEL LECHODE LA HERIDA AL MICROPROCESADOR DE LA UNIDAD DE TERAPIA, Y EN EL EXTREMOOPUESTO UN COPLE CONECTOR HEMBRA PARA UNIRSE AL TUBO DE SUCCION DEL CANISTER.KIT COMPATIBLE CON UNIDAD DE TERAPIA ATS. PRESENTACION: PIEZA. NUMERO DECATALOGO: M6275052. PARA SU USO EN EQUIPO MEDICO: CLAVE 531.357.0011. EQUIPOPARA TERAPIA DE HERIDAS CON PRESION NEGATIVA. MARCA: VAC. MODELO: ATS.",PIEZA,38,"24601,25401,25901,29401,29501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMSUMIBLES Y ACCESORIOS PARA EQUIPOS MÉDICOS Y TERAPIA DE ALTO FLUJO, HERIDAS PRESION NEGATIVA, ESTERILIZACION POR PLASMA, TERAPIA REMPLAZO RENAL 2025",OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,23/01/2025 10:00,26/12/2024 16:58,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0cb1233e2544a3485ade4f21b5e4b2c/procedimiento,18/01/2025
