Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
,25401-0365,SUSTANCIAS BIOLOGICAS ANTISUEROS. ANTIGLOBULINA HUMANA. PARA LA PRUEBA DE COOMBS. FRASCO CON 10 ML. RTC.,E-2023-00125530,AA-50-GYR-050GYR001-T-356-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",11/12/2023 11:12,2023,"23701,25301,25401,25501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0739,07/12/2023,17/12/2023,$460.00,"$9,200.00","$10,672.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cd2dcf13b6134442aa30674f8f2f990d/procedimiento,27/07/2024,
,25501-0088,"FACTOR REUMATOIDE EQUIPO PA-RA SU DETERMINACION EN SUEROCOMPUESTO DE: ANTIGENO ADSORBIDO A PARTICULAS DE LATEX5 ML, SUERO CONTROL POSITIVOY NEGATIVO PLACA DE REACCIONRTC.",E-2023-00125530,AA-50-GYR-050GYR001-T-356-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",11/12/2023 11:12,2023,"23701,25301,25401,25501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0739,07/12/2023,17/12/2023,$460.00,"$8,280.00","$9,604.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cd2dcf13b6134442aa30674f8f2f990d/procedimiento,27/07/2024,
,25501-0088,SUSTANCIAS BIOLOGICAS. PROTEINA C REACTIVA. EQUIPO PARA INVESTIGAR POR AGLUTINACION DE PARTICULAS DE LATEX. ESTANDARIZADA. COMPUESTO DE: SUERO CONTROL POSITIVO Y NEGATIVO. PLACA DE REACCION. ANTISUERO ADSORBIDO A PARTICULAS DE LATEX. 2 ML. RTC.,E-2023-00125530,AA-50-GYR-050GYR001-T-356-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",11/12/2023 11:12,2023,"23701,25301,25401,25501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0739,07/12/2023,17/12/2023,$460.00,"$16,100.00","$18,676.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cd2dcf13b6134442aa30674f8f2f990d/procedimiento,27/07/2024,
,25501-0043,PAQUETE DE 80 CUÑAS ACÚSTICAS CLASE I FIRE RATING. DIMENSIONES: 305 X 310 X310 (MM) COLOR BLANCO : MATERIAL DE REFERENCIA SONEX O SIMILAR. DISEÑO DE LA CUÑA DE COMÚN ACUERDO.,E-2023-00056830,AA-10-K2H-010K2H001-N-151-2023,010K2H - CENTRO NACIONAL DE METROLOGIA,010K2H001,DIRECCION GENERAL DE ADMINISTRACION Y FINANZAS,07/07/2023 11:26,2023,25501,CIAAMSA DIVISION ACUSTICA S DE RL DE CV,ADQ-2023-296,07/07/2023,01/09/2023,$69.25,"$5,540.00","$6,426.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/de0a362545374d808684d9df97fd043d/procedimiento,27/07/2024,
,25501-0043,PAQUETE DE 80 CUÑAS ACÚSTICAS CLASE I FIRE RATING. DIMENSIONES: 305 X 305 X 305 (MM) COLOR BLANCO : MATERIAL DE REFERENCIA SONEX O SIMILAR. DISEÑO DE LA CUÑA DE COMÚN ACUERDO.,E-2023-00056830,AA-10-K2H-010K2H001-N-151-2023,010K2H - CENTRO NACIONAL DE METROLOGIA,010K2H001,DIRECCION GENERAL DE ADMINISTRACION Y FINANZAS,07/07/2023 11:26,2023,25501,CIAAMSA DIVISION ACUSTICA S DE RL DE CV,ADQ-2023-296,07/07/2023,01/09/2023,$69.60,"$5,568.00","$6,458.88",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/de0a362545374d808684d9df97fd043d/procedimiento,27/07/2024,
,25501-0092,"TFE GUN SM-EXG76 7600 781121817 (781121825) REPAIR. FILAMENTO PARA MICROSCOPIO ELECTRÓNICO DE BARRIDO, MARCA JEOL, NO. DE PARTE JU2010520R.",E-2023-00096987,AA-11-L4J-011L4J993-N-139-2023,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J993,UNIDAD MERIDA,11/10/2023 10:41,2023,25501,JEOL DE MEXICO SA DE CV,6368,10/10/2023,26/12/2023,"$434,387.71","$434,387.71","$503,889.74",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/1f2b0ea097a04601b0f202f0eabbc7b7/procedimiento,27/07/2024,
,1,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,280,700,"$263,998.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,2,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,12,30,"$65,910.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,3,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,40,100,"$221,848.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,4,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,280,700,"$339,010.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,5,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,36,90,"$193,976.10",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,6,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,6,15,"$34,568.10",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,7,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,20,50,"$20,907.50",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,8,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,40,100,"$74,550.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,9,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,8,20,"$10,640.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,10,25501-0048,E-2024-00065567,AA-12-NCZ-012NCZ001-N-525-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,31/05/2024 16:18,2024,25501,DISTRIBUIDORA QUIMICA Y HOSPITALARIA ARAVEL SA DE CV,AD-816/2024,31/05/2024,31/12/2024,30,75,"$23,898.75",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9d1aa6d9c4114418b2d43d42a1c7b61a/procedimiento,27/07/2024,
,25501-0525,25288- - - 0.2 PCR TUBES FLAT CAPS CLEAR 1000PK CAT. 401001 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,$616.17,$616.17,$714.7572,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25289- - - MICROWELL MINI TRAY S-PLATE 60 WELL WO LID NS 10 UL WELL-400CS 4PK 100 PIEZA CAT. 472400 MARCA THERMOFISHER,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$27,972.36","$27,972.36","$32,447.9376",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25290- - - 15ML CENTRIFUGE TUBEBULK STANDARD STERILE 50PK 500CS (TUBO ESTERIL DE 15 ML) CAT. 601052 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$1,666.06","$9,996.36","$11,595.7776",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,"25291- - - 50ML CENTRIFUGE TUBEBULK STANDARD STERILE 25PK 500CS. TUBO DE CENTRIFUGA DE 50 ML A GRANEL ESTÁNDAR ESTÉRIL, PAQUETE DE 25 UNIDADES DE 500 PIEZA. CAT. 602052 MARCA NEST",E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$2,291.55","$9,166.20","$10,632.792",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25292- - - 5 ML CENTRIFUGE TUBE ROUND BOTTOM WITH HINGED CAP NONSTERILE CAT. 621001 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$3,600.50","$3,600.50","$4,176.58",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25293- - - 6 WELL CELL CULTURE OLAT FLAT TC STERILE CAT. 703001 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$1,394.79","$4,184.37","$4,853.8692",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25294- - - 100 MM CELL CUTURE DISH TC STERILE CAT. 704004 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$2,431.36","$2,431.36","$2,820.3776",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25295- - - 60 MM CELL CULTURE DISH TC STERILE CAT. 705001 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$1,979.19","$9,895.95","$11,479.302",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25296- - - 12 WELL CELL CULTURE PLATE FLAT TC STERILE CAT. 712001 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$1,484.35","$14,843.50","$17,218.46",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25297- - - FILTRHOLDR WRCVR PSF500 ML 4CS 4PK 1PZ/ SOPORTES DE FILTROS REUTILIZABLES CON RECEPTOR NALGENE. CAT. 300-4050 MARCA NALGENE,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$17,668.47","$17,668.47","$20,495.4252",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25298- - - FILTRHOLDR WRCVR PSF1000 ML 4CS 4PK 1PZ CAT. 300-4100 MARCA NALGENE,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,"$22,995.84","$22,995.84","$26,675.1744",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,"25299- - - 5ML SEROLOGICAL PIPETTE INDIVIDUALLY WRAPPED STERILE 200PK. PIPETA SEROLÓGICA DE 5 ML, ESTÉRIL ENVUELTA INDIVIDUALMENTE, PAQUETE DE 200. CAT. 326001-1 MARCA NEST",E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,$700.91,"$2,102.73","$2,439.1668",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,"25300- - - 10ML SEROLOGICAL PIPETTE INDIVIDUALLY WRAPPED STERILE 200PK. PIPETA SEROLÓGICA DE 10 ML, ESTÉRIL ENVUELTA INDIVIDUALMENTE, PAQUETE DE 200. CAT. 327001-1 MARCA NEST",E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,$778.27,"$5,447.89","$6,319.5524",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,25301- - - 0.2ML PCR TUBES FLAT CAPS CLEAR 1000PK. CAT. 401001-1 MARCA NEST,E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,$616.17,"$1,232.34","$1,429.5144",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,"25302- - - SPINBAR  MAGNETIC STIR BAR PTFE-COATED, OCTAGONAL, SIZE 1 1/2 IN. × 5/16 IN., WHITE CAT. Z104442 MARCA MERCK",E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,$259.00,"$1,036.00","$1,201.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,"25303- - - SPINBAR  MAGNETIC STIR BAR PTFE-COATED, OCTAGONAL, SIZE 2 IN. × 5/16 IN., WHITE CAT. Z127019 MARCA MERCK",E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,$259.00,"$1,036.00","$1,201.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
,25501-0525,"25304- - - SPINBAR  MAGNETIC STIR BAR PTFE-COATED, OCTAGONAL, SIZE 2 1/2 IN. × 5/16 IN., WHITE CAT. Z127027 MARCA MERCK",E-2024-00066692,AA-12-NDF-012NDF999-N-358-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,03/06/2024 12:49,2024,25501,ACCESORIOS PARA LABORATORIOS SA DE CV,PEDIDO MAYOR 556,31/05/2024,31/07/2024,$334.00,"$1,336.00","$1,549.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4789953fa295447b8fc22be11d0c58cf/procedimiento,27/07/2024,
010.000.5117.00,25301-2028,"TENECTEPLASA SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE: TENECTEPLASA 50 MG (10,000 U) ENVASE CON FRASCO AMPULA Y JERINGA PRELLENADA CON 10 ML DE AGUA INYECTABLE.",E-2023-00045812,AA-50-GYR-050GYR032-T-50-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR032,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,13/09/2023 13:38,2023,"21601,25301,25401,25501,29501",ALAN JAIR DE LA PEÑA RODRIGUEZ,D3P0214,07/06/2023,17/06/2023,"$20,300.00","$365,400.00","$365,400.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/deb8f89f0fe34da0ad4aa89559344875/procedimiento,29/07/2024,
010.000.5256.00,25301-0449,CEFALOTINA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE: CEFALOTINA SODICA EQUIVALENTE A 1 G DE CEFALOTINA. ENVASE CON UN FRASCO AMPULA Y 5 ML DE DILUYENTE.,E-2023-00045812,AA-50-GYR-050GYR032-T-50-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR032,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,13/09/2023 13:38,2023,"21601,25301,25401,25501,29501",ALAN JAIR DE LA PEÑA RODRIGUEZ,D3P0214,07/06/2023,17/06/2023,$90.90,"$591,213.60","$591,213.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/deb8f89f0fe34da0ad4aa89559344875/procedimiento,29/07/2024,
010.000.5736.01,25301-2981,RIVAROXABAN. COMPRIMIDO. CADA COMPRIMIDO CONTIENE: RIVAROXABAN 20 MG. ENVASE CON 28 COMPRIMIDOS.,E-2023-00045812,AA-50-GYR-050GYR032-T-50-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR032,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,13/09/2023 13:38,2023,"21601,25301,25401,25501,29501",ALAN JAIR DE LA PEÑA RODRIGUEZ,D3P0214,07/06/2023,17/06/2023,"$1,180.00","$325,680.00","$325,680.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/deb8f89f0fe34da0ad4aa89559344875/procedimiento,29/07/2024,
010.000.5117.00,25301-2028,"TENECTEPLASA SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE: TENECTEPLASA 50 MG (10,000 U) ENVASE CON FRASCO AMPULA Y JERINGA PRELLENADA CON 10 ML DE AGUA INYECTABLE.",E-2023-00045812,AA-50-GYR-050GYR032-T-50-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR032,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,13/09/2023 13:38,2023,"21601,25301,25401,25501,29501",ALAN JAIR DE LA PEÑA RODRIGUEZ,D3P0215,07/06/2023,17/06/2023,"$20,300.00","$426,300.00","$426,300.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/deb8f89f0fe34da0ad4aa89559344875/procedimiento,29/07/2024,
010.000.5117.00,25301-2028,"TENECTEPLASA SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE: TENECTEPLASA 50 MG (10,000 U) ENVASE CON FRASCO AMPULA Y JERINGA PRELLENADA CON 10 ML DE AGUA INYECTABLE.",E-2023-00045812,AA-50-GYR-050GYR032-T-50-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR032,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,13/09/2023 13:38,2023,"21601,25301,25401,25501,29501",ALAN JAIR DE LA PEÑA RODRIGUEZ,D3P0216,07/06/2023,17/06/2023,"$20,300.00","$142,100.00","$142,100.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/deb8f89f0fe34da0ad4aa89559344875/procedimiento,29/07/2024,
